WEEK;DATE;HOME;AWAY;FTHG;FTAG;DIFF
30;16/03/2025;Pisa;Mantova;3;1;2
30;16/03/2025;Reggiana;Sampdoria;2;2;0
30;16/03/2025;Südtirol;Carrarese;2;2;0
30;16/03/2025;Catanzaro;Cosenza;4;0;4
31;28/03/2025;Spezia;Brescia;0;1;-1
31;29/03/2025;Cosenza;Pisa;0;3;-3
31;29/03/2025;Modena;Catanzaro;2;1;1
31;29/03/2025;Sampdoria;Frosinone;0;3;-3
31;29/03/2025;Mantova;Südtirol;2;0;2
31;29/03/2025;Cremonese;Cittadella;2;2;0
31;29/03/2025;Sassuolo;Reggiana;5;1;4
31;30/03/2025;Carrarese;Bari;2;1;1
31;30/03/2025;Cesena;Juve Stabia;1;2;-1
31;30/03/2025;Salernitana;Palermo;1;2;-1
32;04/04/2025;Reggiana;Cremonese;1;2;-1
32;05/04/2025;Cittadella;Carrarese;0;0;0
32;05/04/2025;Frosinone;Cosenza;2;2;0
32;05/04/2025;Südtirol;Cesena;1;1;0
32;05/04/2025;Brescia;Mantova;1;2;-1
32;05/04/2025;Pisa;Modena;1;2;-1
32;05/04/2025;Juve Stabia;Salernitana;1;0;1
32;06/04/2025;Palermo;Sassuolo;5;3;2
32;06/04/2025;Catanzaro;Bari;3;3;0
32;06/04/2025;Spezia;Sampdoria;2;0;2
33;11/04/2025;Bari;Palermo;2;1;1
33;12/04/2025;Reggiana;Pisa;0;2;-2
33;12/04/2025;Cosenza;Brescia;1;1;0
33;12/04/2025;Salernitana;Südtirol;2;1;1
33;12/04/2025;Carrarese;Catanzaro;2;2;0
33;12/04/2025;Sampdoria;Cittadella;1;0;1
33;12/04/2025;Modena;Sassuolo;1;3;-2
33;13/04/2025;Cesena;Frosinone;1;1;0
33;13/04/2025;Cremonese;Juve Stabia;1;1;0
33;13/04/2025;Mantova;Spezia;2;2;0
35;25/04/2025;Frosinone;Spezia;2;2;0
35;25/04/2025;Reggiana;Cittadella;2;1;1
35;25/04/2025;Brescia;Pisa;1;2;-1
35;25/04/2025;Salernitana;Cosenza;3;1;2
35;25/04/2025;Carrarese;Sampdoria;1;0;1
35;25/04/2025;Bari;Modena;1;2;-1
35;25/04/2025;Cremonese;Mantova;4;2;2
35;25/04/2025;Cesena;Sassuolo;0;2;-2
35;27/04/2025;Südtirol;Juve Stabia;2;0;2
35;27/04/2025;Catanzaro;Palermo;1;3;-2
36;01/05/2025;Juve Stabia;Catanzaro;2;0;2
36;01/05/2025;Palermo;Südtirol;1;2;-1
36;01/05/2025;Spezia;Salernitana;2;0;2
36;01/05/2025;Sampdoria;Cremonese;0;0;0
36;01/05/2025;Pisa;Frosinone;1;0;1
36;01/05/2025;Modena;Reggiana;2;3;-1
36;01/05/2025;Mantova;Cesena;3;0;3
36;01/05/2025;Cosenza;Bari;1;0;1
36;01/05/2025;Cittadella;Brescia;0;1;-1
36;01/05/2025;Sassuolo;Carrarese;2;0;2
37;04/05/2025;Frosinone;Cittadella;1;1;0
